,post_id,date_comment,text_comment
275,1206,2023-09-20 07:39:40+00:00,"Денис, приветствуем! По какому вопросу?:)"
276,1206,2023-09-20 07:53:33+00:00,"По словам нашего разработчика, фактически это будет адаптивный комплекс, который можно развернуть за городом за 5 минут)"
277,1206,2023-09-20 12:41:14+00:00,Мы тут
278,1206,2023-09-20 17:01:55+00:00,"Да формально тоже самое кроме цены. Мобильный комплекс стоит несколько десятков млн (да, мы сами в шоке от цены). Камера с триногой от 5 млн. У нас цена уже ниже.
Мы для теста решили интегрировать уже готовый комплекс который детектирует около 20 нарушений + сделать адаптивные алгоритмы для фиксации нарушений на большей высоты и дальности. 
Сейчас все комплексы фиксации могут работать на высоте до 5-7м, выше уже никак. С привязным была идея попробовать увеличить дальность и высоту съемки до 20 метров. Опять же, это пилот по интеграции уже готового комплекса, целесообразность и эффективность такого решения покажет время и практика. 

В целом идея состояла в модернизации старых передвижных комплексов которые есть у ГИБДД и интеграции им на крышу таких автоматизированных дронов. Для  работы достаточно 600Вт от генератора авто, запуск и управление всё с ноутбука и автоматизировано. Установка планировалась на опасных районах за пределами города где по статистике больше всего смертей от выезда на встречу. 

На одном из таких участков за час мы зафиксировали 4 выезда, причем с опасным сближением со встречным авто"
279,1206,2023-09-20 17:04:00+00:00,"Пример (номера замазали). Самое забавное, что дрон даже в упор не видно если он находится у лесополосы"
280,1206,2023-09-20 17:33:55+00:00,"Разработка крутая, но с точки зрения безопасности дорожного движения как всегда только карательная, а не предупредительная(
Успехов в разработке и надеюсь ваши продукты помогут людям)"
281,1206,2023-09-20 17:34:27+00:00,Just for fun
282,1206,2023-09-22 05:56:27+00:00,"Поменяли объект для хулиганских действий. Раньше камеры сшибали, теперь все в небо будут пялиться (а не на дорогу) дроны высматривать и думать как сбить."
283,1206,2023-09-22 13:40:42+00:00,"Слабенько!!! 
Как до такого додумались -  летающему дрону придать функцию столба! 👍🤣"
284,1206,2023-09-22 13:43:52+00:00,
285,1206,2023-10-02 09:27:32+00:00,
286,1206,2023-11-24 09:28:59+00:00,Камера на столбе больше не вариант ?
287,1206,2023-11-24 09:30:56+00:00,Эту систему можно быстро развернуть и свернуть в любом месте
288,1205,2023-09-19 09:00:36+00:00,В иннополисе сильный ветер и все сидят дома. Ровер у которого ещё 11 заказов:
289,1204,2023-09-15 19:26:35+00:00,Что означает прод?
290,1204,2023-09-15 19:58:25+00:00,"Версия продукта, которую видит пользователь"
291,1204,2023-09-15 20:11:32+00:00,"Вспомнился анекдот моей молодости, блуждавший среди первачей кафедры технической кибернетики"
292,1204,2023-09-15 20:53:25+00:00,
293,1204,2023-09-17 15:07:53+00:00,"Добрый день, хотел спросить у вас по поводу обучения на бакалавриате. Можно ли получить грант в 10 классе, а результаты егэ предоставить в 11 или у грантов есть свой срок годности ?"
